timestep,esc_msg_time_ms,esc_receive_time_ms,force_msg_time_ms,force_receive_time_ms,force_x,force_y,force_z,force_norm,torque_x,torque_y,torque_z,power_current,rotor0_target_thrust,rotor0_rpm,rotor0_esc_current,rotor0_esc_voltage,rotor0_temperature,rotor0_crc_error
8.180008,1782129034196.199707,1782129034200.291748,1782129034199.845703,1782129034200.294922,0.030000,0.030000,0.030000,0.051962,-0.006000,0.001200,0.007600,0.400000,1.560986,3414,120.930000,24.790000,38,3
8.190009,1782129034208.199707,1782129034210.283447,1782129034209.843018,1782129034210.285889,-0.015000,0.015000,0.030000,0.036742,-0.000400,-0.000800,-0.000800,0.400000,1.519326,3414,120.930000,24.790000,38,206
8.200011,1782129034220.199707,1782129034220.291260,1782129034219.845459,1782129034220.294434,0.015000,-0.060000,0.030000,0.068739,0.000800,-0.002000,0.000000,0.400000,1.478792,3314,121.010000,24.830000,39,181
8.210008,1782129034232.199707,1782129034230.296143,1782129034229.843994,1782129034230.298828,0.015000,-0.105000,0.060000,0.121861,0.004000,-0.000800,-0.004000,0.400000,1.439417,3200,120.930000,24.760000,38,0
8.220010,1782129034240.199707,1782129034240.326172,1782129034239.843506,1782129034240.328857,0.015000,-0.015000,0.000000,0.021213,0.000800,0.000800,-0.000400,0.400000,1.401173,3200,120.930000,24.760000,38,211
8.230011,1782129034252.199707,1782129034250.291992,1782129034239.843506,1782129034240.328857,0.015000,-0.015000,0.000000,0.021213,0.000800,0.000800,-0.000400,0.400000,1.364103,3200,120.930000,24.760000,38,158
8.240011,1782129034260.199707,1782129034260.291016,1782129034259.843506,1782129034260.294434,0.030000,-0.090000,0.030000,0.099499,0.003600,-0.000800,0.002800,0.400000,1.328212,3200,120.930000,24.760000,38,236
8.250010,1782129034272.199707,1782129034270.291992,1782129034269.843994,1782129034270.295166,0.000000,-0.060000,0.000000,0.060000,0.002800,0.000800,0.000400,0.400000,1.293513,3200,120.930000,24.760000,38,79
8.260009,1782129034285.199463,1782129034280.291504,1782129034279.859375,1782129034280.294678,0.030000,-0.030000,-0.060000,0.073485,0.000800,0.001200,0.000800,0.400000,1.260019,3200,120.930000,24.760000,38,115
8.270008,1782129034285.199463,1782129034280.291504,1782129034289.843018,1782129034290.280762,0.015000,-0.045000,0.000000,0.047434,0.000400,0.001600,0.002000,0.400000,1.227733,3200,120.930000,24.760000,38,115
8.280009,1782129034296.199707,1782129034300.289551,1782129034299.843750,1782129034300.292480,0.045000,0.000000,0.000000,0.045000,-0.003200,0.001200,-0.000400,0.400000,1.196669,2900,120.810000,24.820000,38,179
8.290011,1782129034308.199707,1782129034310.283936,1782129034309.844482,1782129034310.285889,0.015000,-0.015000,0.000000,0.021213,-0.002800,0.000800,0.003200,0.400000,1.166835,2900,120.810000,24.820000,38,248
8.300010,1782129034316.199707,1782129034320.291992,1782129034319.843750,1782129034320.294922,0.015000,0.030000,0.030000,0.045000,0.000000,-0.001200,0.003200,0.400000,1.138252,2900,120.810000,24.820000,38,22
8.310010,1782129034328.199707,1782129034330.296387,1782129034329.845947,1782129034330.299072,-0.060000,-0.075000,0.030000,0.100623,0.006400,-0.002800,0.000400,0.300000,1.110920,2900,120.810000,24.820000,38,226
8.320010,1782129034340.199707,1782129034340.291016,1782129034329.845947,1782129034330.299072,-0.060000,-0.075000,0.030000,0.100623,0.006400,-0.002800,0.000400,0.300000,1.084852,2700,120.730000,24.830000,38,40
8.330010,1782129034352.199707,1782129034350.291260,1782129034349.844727,1782129034350.294678,-0.075000,-0.045000,0.060000,0.106066,0.001600,-0.005200,-0.002400,0.300000,1.060054,2557,120.360000,24.790000,38,0
8.340010,1782129034360.199707,1782129034360.286133,1782129034359.844727,1782129034360.288330,-0.045000,-0.060000,0.060000,0.096047,0.002800,-0.003600,-0.004000,0.300000,1.036532,2557,120.360000,24.790000,38,182
8.350013,1782129034372.199707,1782129034370.338135,1782129034369.847412,1782129034370.347900,0.030000,-0.015000,0.000000,0.033541,0.001200,-0.000400,-0.000400,0.300000,1.014294,2557,120.360000,24.790000,38,30
8.360011,1782129034380.199707,1782129034380.312500,1782129034379.844727,1782129034380.317627,0.045000,-0.045000,0.000000,0.063640,0.000800,0.002800,0.000000,0.300000,0.993358,2557,120.360000,24.790000,38,219
8.370012,1782129034396.199707,1782129034390.297852,1782129034389.844727,1782129034390.302246,0.015000,0.000000,0.000000,0.015000,-0.002800,0.004000,-0.000800,0.300000,0.973715,2557,120.360000,24.790000,38,61
8.380018,1782129034405.199463,1782129034400.312256,1782129034399.844238,1782129034400.307617,0.030000,0.015000,0.000000,0.033541,-0.002400,0.004000,-0.001200,0.300000,0.955372,2557,120.360000,24.790000,38,151
8.390012,1782129034405.199463,1782129034400.312256,1782129034409.844971,1782129034410.309814,0.000000,0.045000,0.000000,0.045000,-0.001200,0.002000,-0.001200,0.300000,0.938363,2557,120.360000,24.790000,38,151
8.400014,1782129034416.199707,1782129034420.307373,1782129034419.845703,1782129034420.312256,0.015000,0.015000,0.030000,0.036742,-0.000400,-0.000400,-0.002000,0.300000,0.922658,2357,120.770000,24.830000,38,91
8.410016,1782129034428.199707,1782129034430.329102,1782129034419.845703,1782129034420.312256,0.015000,0.015000,0.030000,0.036742,-0.000400,-0.000400,-0.002000,0.300000,0.908275,2357,120.770000,24.830000,38,201
8.420012,1782129034440.199707,1782129034440.307129,1782129034439.845703,1782129034440.313965,0.000000,-0.030000,0.000000,0.030000,0.002000,0.001200,-0.001200,0.300000,0.895227,2300,120.730000,24.830000,38,11
8.430012,1782129034448.199707,1782129034450.318115,1782129034449.845215,1782129034450.325439,0.000000,-0.045000,0.000000,0.045000,0.002800,0.000800,-0.002000,0.300000,0.883506,936214,506.880000,317.220000,86,113
8.440012,1782129034460.199707,1782129034460.297119,1782129034459.844238,1782129034460.300781,-0.030000,0.015000,0.060000,0.068739,0.000400,0.001200,-0.002000,0.300000,0.873121,936214,506.880000,317.220000,86,235
8.450013,1782129034468.199707,1782129034470.304199,1782129034469.844238,1782129034470.309082,-0.015000,-0.015000,0.030000,0.036742,-0.002000,0.000800,0.000800,0.300000,0.864071,936214,506.880000,317.220000,86,30
8.460011,1782129034480.199707,1782129034480.308350,1782129034479.844482,1782129034480.312744,0.060000,-0.030000,0.000000,0.067082,-0.000400,0.000000,-0.002000,0.300000,0.856365,2214,121.090000,24.830000,38,62
8.470016,1782129034492.199707,1782129034490.298096,1782129034489.843994,1782129034490.301270,0.030000,0.015000,-0.030000,0.045000,-0.000800,0.000000,-0.001200,0.300000,0.849998,2214,121.090000,24.830000,38,179
8.480011,1782129034505.199463,1782129034500.313721,1782129034499.844238,1782129034500.318848,-0.015000,0.015000,0.030000,0.036742,-0.002400,0.000000,0.000800,0.300000,0.844981,2214,121.090000,24.830000,38,40
8.490013,1782129034516.199707,1782129034510.305176,1782129034509.844482,1782129034510.310059,-0.030000,0.000000,0.030000,0.042426,-0.000800,0.000000,-0.002000,0.300000,0.841307,2142,121.050000,24.830000,38,35
8.500012,1782129034525.199463,1782129034520.307129,1782129034509.844482,1782129034510.310059,-0.030000,0.000000,0.030000,0.042426,-0.000800,0.000000,-0.002000,0.300000,0.838981,2142,121.050000,24.830000,38,224
8.510052,1782129034525.199463,1782129034520.307129,1782129034529.843750,1782129034530.314209,0.030000,-0.045000,-0.030000,0.061847,0.000000,0.000800,-0.002800,0.200000,0.838001,2142,121.050000,24.830000,38,224
8.520012,1782129034536.199707,1782129034540.336182,1782129034539.844238,1782129034540.339844,0.000000,-0.015000,0.000000,0.015000,0.000000,0.000400,-0.001200,0.200000,0.838371,2128,120.400000,24.760000,38,239
8.530013,1782129034548.199707,1782129034550.306641,1782129034549.845703,1782129034550.311523,0.030000,0.030000,0.000000,0.042426,-0.001200,0.000400,-0.000800,0.200000,0.840088,2128,120.400000,24.760000,38,178
8.540015,1782129034556.199707,1782129034560.322021,1782129034559.844482,1782129034560.329834,0.015000,-0.015000,0.000000,0.021213,0.000000,0.000400,-0.003600,0.200000,0.843151,2114,120.320000,24.830000,38,126
8.550012,1782129034568.199707,1782129034570.300293,1782129034569.845703,1782129034570.304443,0.000000,0.000000,0.030000,0.030000,0.001200,0.000000,-0.002800,0.200000,0.847558,2114,120.320000,24.830000,38,196
8.560019,1782129034580.199707,1782129034580.302490,1782129034579.846436,1782129034580.306885,-0.015000,-0.030000,-0.030000,0.045000,-0.000400,0.000400,-0.001200,0.200000,0.853314,2100,120.450000,24.800000,38,218
8.570053,1782129034588.199707,1782129034590.364746,1782129034589.848145,1782129034590.376465,0.030000,0.015000,0.000000,0.033541,-0.000400,0.001600,-0.002400,0.200000,0.860435,2100,120.450000,24.800000,38,233
8.580014,1782129034600.199707,1782129034600.337646,1782129034599.847168,1782129034600.341309,0.030000,-0.015000,-0.030000,0.045000,-0.000400,0.000800,-0.004400,0.200000,0.868837,2100,120.810000,24.790000,39,234
8.590010,1782129034612.199707,1782129034610.305908,1782129034599.847168,1782129034600.341309,0.030000,-0.015000,-0.030000,0.045000,-0.000400,0.000800,-0.004400,0.200000,0.878600,2100,120.810000,24.790000,39,124
8.600011,1782129034625.199463,1782129034620.291992,1782129034619.846924,1782129034620.297363,0.015000,0.000000,0.000000,0.015000,-0.000400,0.000800,-0.002800,0.200000,0.889701,2100,120.810000,24.790000,39,224
8.610010,1782129034625.199463,1782129034620.291992,1782129034629.844727,1782129034630.297363,0.015000,-0.015000,0.000000,0.021213,0.000000,0.000000,-0.001200,0.200000,0.902129,2100,120.810000,24.790000,39,224
8.620009,1782129034648.199707,1782129034640.349121,1782129034639.844238,1782129034640.351562,0.030000,-0.015000,-0.030000,0.045000,0.000400,0.000800,-0.003600,0.200000,0.915880,2128,120.530000,24.850000,38,141
8.630011,1782129034652.199707,1782129034650.293457,1782129034649.845703,1782129034650.290283,0.000000,0.000000,0.060000,0.060000,0.000400,0.000400,-0.003200,0.200000,0.930956,2128,120.530000,24.850000,38,244
8.640009,1782129034656.199707,1782129034660.288574,1782129034659.843506,1782129034660.291260,0.015000,-0.030000,0.000000,0.033541,0.000800,0.000400,-0.002800,0.200000,0.947340,2128,120.530000,24.850000,38,243
8.650011,1782129034668.199707,1782129034670.290283,1782129034669.844238,1782129034670.293457,0.000000,-0.045000,0.000000,0.045000,0.001600,0.000800,-0.004400,0.200000,0.965041,2128,120.530000,24.850000,38,15
8.660009,1782129034676.199707,1782129034680.292236,1782129034679.844727,1782129034680.295654,0.030000,-0.045000,0.000000,0.054083,0.001600,0.001200,-0.001600,0.200000,0.984039,2200,120.690000,24.810000,38,37
8.670009,1782129034688.199707,1782129034690.286377,1782129034689.844482,1782129034690.288818,0.000000,-0.015000,0.030000,0.033541,-0.000400,0.001200,-0.004400,0.200000,1.004336,2200,120.690000,24.810000,38,24
8.680009,1782129034700.199707,1782129034700.290039,1782129034689.844482,1782129034690.288818,0.000000,-0.015000,0.030000,0.033541,-0.000400,0.001200,-0.004400,0.200000,1.025926,2228,120.970000,24.770000,38,93
8.690011,1782129034712.199707,1782129034710.286621,1782129034709.844727,1782129034710.289551,-0.015000,-0.030000,0.030000,0.045000,-0.000400,0.001600,-0.002000,0.200000,1.048801,2285,120.930000,24.760000,38,0
8.700009,1782129034725.199463,1782129034720.291748,1782129034719.844482,1782129034720.294922,0.000000,0.000000,0.000000,0.000000,-0.001200,0.001600,-0.004400,0.200000,1.072944,2285,120.930000,24.760000,38,69
8.710009,1782129034736.199707,1782129034730.293457,1782129034729.844971,1782129034730.295654,0.000000,0.000000,0.000000,0.000000,0.000000,0.001600,-0.003600,0.200000,1.098361,2285,120.930000,24.760000,38,46
8.720010,1782129034745.199463,1782129034740.285645,1782129034739.843750,1782129034740.288086,0.015000,-0.015000,0.030000,0.036742,-0.000800,0.000800,-0.003600,0.200000,1.125043,2285,120.930000,24.760000,38,97
8.730009,1782129034745.199463,1782129034740.285645,1782129034749.845459,1782129034750.292480,0.030000,0.000000,0.030000,0.042426,-0.001200,0.000400,-0.004400,0.200000,1.152967,2285,120.930000,24.760000,38,97
8.740016,1782129034765.199463,1782129034760.327148,1782129034759.844727,1782129034760.335205,0.015000,0.000000,-0.030000,0.033541,-0.000400,0.000400,-0.005200,0.200000,1.182161,2385,120.810000,24.670000,38,101
8.750025,1782129034765.199463,1782129034760.327148,1782129034769.847900,1782129034770.315430,0.000000,-0.015000,0.000000,0.015000,-0.001600,-0.000400,-0.006000,0.200000,1.212591,2385,120.810000,24.670000,38,101
8.760015,1782129034776.199707,1782129034780.343994,1782129034779.845947,1782129034780.354004,-0.015000,0.015000,0.000000,0.021213,0.000000,0.000400,-0.002800,0.200000,1.244191,2457,120.810000,24.830000,38,12
8.770102,1782129034788.199707,1782129034790.310547,1782129034779.845947,1782129034780.354004,-0.015000,0.015000,0.000000,0.021213,0.000000,0.000400,-0.002800,0.200000,1.277326,2457,120.810000,24.830000,38,227
8.780096,1782129034800.199707,1782129034800.432861,1782129034799.844971,1782129034800.442871,-0.015000,-0.030000,0.030000,0.045000,0.000400,-0.001200,-0.006000,0.200000,1.311358,2457,120.810000,24.830000,38,246
8.790024,1782129034808.199707,1782129034810.421387,1782129034809.843018,1782129034810.430908,-0.015000,-0.030000,-0.030000,0.045000,0.001200,-0.000800,-0.008000,0.200000,1.346350,2457,120.810000,24.830000,38,107
8.800017,1782129034820.199707,1782129034820.337646,1782129034819.844971,1782129034820.346191,0.000000,-0.075000,0.000000,0.075000,0.001200,-0.000400,-0.006000,0.200000,1.382745,2600,120.930000,24.840000,38,106
8.810020,1782129034832.199707,1782129034830.317627,1782129034829.845215,1782129034830.322754,0.015000,-0.030000,0.000000,0.033541,0.001200,0.001200,0.004000,0.200000,1.420348,2671,120.890000,24.840000,38,0
8.820019,1782129034845.199463,1782129034840.333496,1782129034839.844971,1782129034840.341797,0.030000,-0.030000,0.000000,0.042426,-0.001200,0.001600,-0.000800,0.200000,1.459090,2671,120.890000,24.840000,38,185
8.830017,1782129034856.199707,1782129034850.309814,1782129034849.845459,1782129034850.314941,0.030000,-0.015000,0.060000,0.068739,-0.001200,0.002000,-0.002800,0.200000,1.498977,2671,120.890000,24.840000,38,204
8.840016,1782129034865.199463,1782129034860.306641,1782129034859.844727,1782129034860.311768,0.030000,0.075000,0.000000,0.080777,-0.004000,0.001600,-0.002000,0.200000,1.540004,2671,120.890000,24.840000,38,120
8.850014,1782129034876.199707,1782129034870.308105,1782129034869.844482,1782129034870.312988,0.030000,0.030000,0.060000,0.073485,-0.001600,0.000000,-0.003600,0.200000,1.582145,2500,120.770000,24.820000,38,133
8.860015,1782129034885.199463,1782129034880.300049,1782129034869.844482,1782129034870.312988,0.030000,0.030000,0.060000,0.073485,-0.001600,0.000000,-0.003600,0.200000,1.625404,2500,120.770000,24.820000,38,62
8.870015,1782129034885.199463,1782129034880.300049,1782129034889.808594,1782129034890.298584,0.030000,0.045000,-0.030000,0.061847,0.000400,0.000800,-0.004400,0.200000,1.669757,2500,120.770000,24.820000,38,62
8.880089,1782129034896.199707,1782129034900.307861,1782129034899.845459,1782129034900.313965,0.000000,-0.060000,0.030000,0.067082,0.001200,0.000400,-0.004800,0.200000,1.715534,2571,120.850000,24.770000,38,113
8.890023,1782129034908.199707,1782129034910.403320,1782129034909.845947,1782129034910.412109,0.000000,0.000000,0.000000,0.000000,-0.001200,0.000400,-0.006400,0.200000,1.761730,2571,120.850000,24.770000,38,166
8.900010,1782129034920.199707,1782129034920.335449,1782129034919.845215,1782129034920.344482,0.000000,0.045000,0.030000,0.054083,-0.002400,0.000800,-0.003200,0.200000,1.809223,2571,120.850000,24.770000,38,116
8.910010,1782129034932.199707,1782129034930.301514,1782129034929.846436,1782129034930.305420,-0.015000,0.030000,0.000000,0.033541,-0.006800,0.000800,-0.003600,0.300000,1.857815,2742,121.090000,24.800000,38,0
8.920011,1782129034940.199707,1782129034940.294922,1782129034939.844238,1782129034940.298340,0.045000,0.075000,0.000000,0.087464,-0.006800,-0.000400,-0.001600,0.300000,1.907434,2742,121.090000,24.800000,38,41
8.930015,1782129034952.199707,1782129034950.298584,1782129034949.846191,1782129034950.301758,0.000000,0.015000,0.030000,0.033541,-0.005200,-0.000800,-0.002000,0.300000,1.958077,2742,121.090000,24.800000,38,120
8.940012,1782129034960.199707,1782129034960.304932,1782129034959.844727,1782129034960.308594,-0.015000,-0.075000,0.030000,0.082158,0.000400,-0.002400,-0.006000,0.300000,2.009676,2742,121.090000,24.800000,38,228
8.950011,1782129034972.199707,1782129034970.298828,1782129034959.844727,1782129034960.308594,-0.015000,-0.075000,0.030000,0.082158,0.000400,-0.002400,-0.006000,0.300000,2.062267,2942,121.130000,24.810000,38,0
8.960010,1782129034985.199463,1782129034980.297119,1782129034979.846680,1782129034980.301758,-0.030000,-0.045000,0.000000,0.054083,0.004800,-0.003200,-0.006800,0.300000,2.115816,2942,121.130000,24.810000,38,163
8.970012,1782129034985.199463,1782129034980.297119,1782129034989.847168,1782129034990.294922,-0.090000,-0.030000,0.030000,0.099499,-0.001200,-0.002000,-0.009600,0.300000,2.170325,2942,121.130000,24.810000,38,163
8.980051,1782129034996.199707,1782129035000.303467,1782129034999.846680,1782129035000.308594,0.000000,0.000000,0.030000,0.030000,-0.002400,0.000400,-0.004400,0.300000,2.225971,3042,121.130000,24.830000,38,73
8.990011,1782129035008.199707,1782129035010.333252,1782129035009.846436,1782129035010.336670,-0.015000,-0.045000,0.030000,0.056125,-0.000800,0.001600,-0.004800,0.300000,2.282091,3042,121.130000,24.830000,38,155
9.000012,1782129035020.199707,1782129035020.369385,1782129035019.845703,1782129035020.374268,0.015000,-0.015000,0.000000,0.021213,0.004000,0.001600,-0.006400,0.300000,2.339334,3157,121.090000,24.830000,39,163
9.010017,1782129035028.199707,1782129035030.349121,1782129035029.847168,1782129035030.353760,0.015000,0.000000,0.000000,0.015000,-0.002800,0.002000,-0.001600,0.300000,2.397477,3157,121.090000,24.830000,39,253
9.020013,1782129035040.199707,1782129035040.351807,1782129035039.853516,1782129035040.363770,0.000000,0.000000,0.000000,0.000000,-0.002800,0.001200,-0.003600,0.300000,2.456431,3257,121.170000,24.800000,38,219
9.030015,1782129035052.199707,1782129035050.312744,1782129035049.849854,1782129035050.318604,0.015000,0.015000,0.000000,0.021213,-0.004000,-0.000400,-0.004400,0.300000,2.516262,3257,121.170000,24.800000,38,142
9.040010,1782129035060.199707,1782129035060.337402,1782129035049.849854,1782129035050.318604,0.015000,0.015000,0.000000,0.021213,-0.004000,-0.000400,-0.004400,0.300000,2.576881,3257,121.170000,24.800000,38,134
9.050011,1782129035072.199707,1782129035070.296631,1782129035069.848389,1782129035070.303223,0.000000,-0.015000,0.000000,0.015000,-0.000400,0.000800,-0.006400,0.300000,2.638338,3257,121.170000,24.800000,38,246
9.060051,1782129035085.199463,1782129035080.297852,1782129035079.847168,1782129035080.302490,0.015000,0.000000,0.000000,0.015000,-0.005200,0.000400,-0.006000,0.300000,2.700830,3257,121.170000,24.800000,38,156
9.070010,1782129035096.199707,1782129035090.333008,1782129035089.844971,1782129035090.336182,0.000000,-0.015000,0.000000,0.015000,0.000400,0.000400,-0.005200,0.300000,2.763586,3557,120.850000,24.830000,38,72
9.080014,1782129035105.199463,1782129035100.296143,1782129035099.845947,1782129035100.292725,0.015000,-0.015000,0.000000,0.021213,0.000000,-0.001200,-0.006000,0.300000,2.827381,3557,120.850000,24.830000,38,244
9.090051,1782129035105.199463,1782129035100.296143,1782129035109.844727,1782129035110.297363,0.000000,-0.030000,0.000000,0.030000,0.002400,0.000800,-0.006000,0.300000,2.892118,3557,120.850000,24.830000,38,244
9.100012,1782129035116.199707,1782129035120.334229,1782129035119.845947,1782129035120.337402,0.030000,0.015000,0.000000,0.033541,0.000800,-0.000400,-0.008000,0.300000,2.957080,3685,120.930000,24.820000,38,250
9.110051,1782129035128.199707,1782129035130.304199,1782129035129.846191,1782129035130.308105,0.030000,0.000000,-0.060000,0.067082,0.000000,0.002000,-0.005200,0.400000,3.023254,3685,120.930000,24.820000,38,141
9.120012,1782129035140.199707,1782129035140.334961,1782129035139.848633,1782129035140.338623,0.030000,-0.045000,-0.030000,0.061847,0.002400,0.001200,-0.005200,0.400000,3.089580,3814,121.130000,24.830000,38,147
9.130012,1782129035148.199707,1782129035150.300293,1782129035139.848633,1782129035140.338623,0.030000,-0.045000,-0.030000,0.061847,0.002400,0.001200,-0.005200,0.400000,3.156824,3814,121.130000,24.830000,38,224
9.140011,1782129035160.199707,1782129035160.309570,1782129035159.845703,1782129035160.317627,0.030000,-0.045000,-0.030000,0.061847,0.002000,0.000800,-0.004800,0.400000,3.224704,3814,121.130000,24.830000,38,62
9.150012,1782129035168.199707,1782129035170.298828,1782129035169.846436,1782129035170.303467,0.000000,-0.015000,0.030000,0.033541,0.002000,0.002800,-0.005200,0.400000,3.293207,3814,121.130000,24.830000,38,128
9.160021,1782129035180.199707,1782129035180.299561,1782129035179.844727,1782129035180.303955,0.015000,0.015000,-0.030000,0.036742,-0.000400,0.000400,-0.002800,0.400000,3.362375,3814,121.130000,24.830000,38,40
9.170053,1782129035192.199707,1782129035190.404053,1782129035189.847168,1782129035190.419189,-0.015000,-0.015000,0.060000,0.063640,-0.005600,0.000400,-0.008400,0.400000,3.432275,4171,120.770000,24.830000,38,0
9.180011,1782129035205.199463,1782129035200.336670,1782129035199.845215,1782129035200.340332,-0.015000,-0.030000,0.060000,0.068739,-0.000800,0.000400,-0.010400,0.400000,3.502213,4171,120.770000,24.830000,38,86
9.190050,1782129035216.199707,1782129035210.293457,1782129035209.845215,1782129035210.297363,0.015000,-0.015000,0.000000,0.021213,0.000800,-0.002400,-0.001200,0.400000,3.573267,4328,120.970000,24.770000,38,55
9.200012,1782129035216.199707,1782129035210.293457,1782129035219.844482,1782129035220.331787,0.060000,-0.060000,0.000000,0.084853,0.003600,-0.002000,-0.009600,0.400000,3.644283,4328,120.970000,24.770000,38,55
9.210050,1782129035228.199707,1782129035230.294189,1782129035229.844482,1782129035230.303467,-0.015000,-0.105000,0.000000,0.106066,0.007600,0.001200,-0.007200,0.400000,3.716349,4328,120.970000,24.770000,38,73
9.220010,1782129035236.199707,1782129035240.331787,1782129035229.844482,1782129035230.303467,-0.015000,-0.105000,0.000000,0.106066,0.007600,0.001200,-0.007200,0.400000,3.788326,4328,120.970000,24.770000,38,60
9.230051,1782129035248.199707,1782129035250.293457,1782129035249.844971,1782129035250.297119,0.000000,-0.105000,0.030000,0.109202,0.006000,-0.000400,-0.008400,0.400000,3.861341,4328,120.970000,24.770000,38,202
9.240012,1782129035260.199707,1782129035260.332520,1782129035259.847412,1782129035260.336182,0.015000,-0.015000,0.000000,0.021213,0.002000,0.000000,-0.008000,0.400000,3.934218,4328,120.970000,24.770000,38,95
9.250051,1782129035268.199707,1782129035270.305908,1782129035269.846924,1782129035270.310791,0.030000,0.015000,0.000000,0.033541,-0.006400,0.002000,-0.005600,0.400000,4.008074,4328,120.970000,24.770000,38,14
9.260010,1782129035280.199707,1782129035280.334473,1782129035279.844238,1782129035280.337891,0.030000,0.000000,0.000000,0.030000,-0.003200,0.003600,-0.005600,0.400000,4.081735,4685,120.690000,24.740000,38,200
9.270011,1782129035292.199707,1782129035290.293457,1782129035289.843994,1782129035290.297119,0.045000,-0.030000,-0.030000,0.061847,0.000800,0.001200,-0.007200,0.400000,4.156082,4800,120.570000,24.640000,38,0
9.280011,1782129035300.199707,1782129035300.294434,1782129035299.843018,1782129035300.297607,0.045000,0.075000,0.030000,0.092466,-0.008000,-0.001600,-0.007200,0.400000,4.230764,4800,120.570000,24.640000,38,12
9.290013,1782129035312.199707,1782129035310.296387,1782129035309.843750,1782129035310.300049,0.015000,0.075000,0.000000,0.076485,-0.010400,-0.001200,0.000800,0.400000,4.305799,4800,120.570000,24.640000,38,61
9.300016,1782129035325.199463,1782129035320.312256,1782129035319.952148,1782129035320.306641,-0.030000,-0.030000,0.030000,0.051962,0.000400,-0.001200,-0.008800,0.400000,4.381153,4800,120.570000,24.640000,38,90
9.310010,1782129035325.199463,1782129035320.312256,1782129035319.952148,1782129035320.306641,-0.030000,-0.030000,0.030000,0.051962,0.000400,-0.001200,-0.008800,0.600000,4.456727,4800,120.570000,24.640000,38,90
9.320011,1782129035336.199707,1782129035340.295166,1782129035339.912842,1782129035340.299805,-0.015000,0.060000,0.030000,0.068739,-0.001600,-0.002800,-0.017200,0.600000,4.532614,5057,120.450000,24.730000,38,152
9.330012,1782129035348.199707,1782129035350.299561,1782129035349.907959,1782129035350.303955,-0.030000,-0.045000,-0.060000,0.080777,0.004000,-0.000400,-0.012000,0.600000,4.608754,5057,120.450000,24.730000,38,80
9.340011,1782129035356.199707,1782129035360.300049,1782129035359.847168,1782129035360.304443,0.030000,-0.015000,-0.030000,0.045000,0.003600,0.003200,-0.008400,0.600000,4.685102,5814,120.650000,24.740000,38,50
9.350011,1782129035368.199707,1782129035370.294189,1782129035369.902832,1782129035370.298096,0.060000,-0.120000,-0.030000,0.137477,0.003600,0.005600,-0.006800,0.600000,4.761660,5814,120.650000,24.740000,38,216
9.360013,1782129035376.199707,1782129035380.301270,1782129035379.911865,1782129035380.306152,0.015000,-0.165000,0.030000,0.168375,0.004800,0.006800,-0.010800,0.600000,4.838420,5814,120.650000,24.740000,38,32
9.370011,1782129035388.199707,1782129035390.304688,1782129035389.847656,1782129035390.310303,0.045000,-0.240000,0.030000,0.246018,0.012800,0.004400,0.000400,0.600000,4.915304,5814,120.650000,24.740000,38,11
9.380010,1782129035400.199707,1782129035400.298584,1782129035399.902832,1782129035400.302734,-0.030000,-0.330000,0.030000,0.332716,0.024000,0.001600,-0.005200,0.600000,4.992341,6271,120.810000,24.750000,38,48
9.390018,1782129035412.199707,1782129035410.296387,1782129035409.845703,1782129035410.300293,-0.015000,-0.405000,0.000000,0.405278,0.030800,0.000400,-0.004800,0.600000,5.069562,6414,120.650000,24.750000,38,0
9.400012,1782129035425.199463,1782129035420.379639,1782129035409.845703,1782129035410.300293,-0.015000,-0.405000,0.000000,0.405278,0.030800,0.000400,-0.004800,0.600000,5.146770,6414,120.650000,24.750000,38,115
9.410011,1782129035436.199707,1782129035430.314697,1782129035429.846680,1782129035430.322021,0.000000,-0.030000,0.030000,0.042426,0.005600,-0.001200,-0.001200,0.600000,5.224094,6542,120.570000,24.770000,38,33
9.420011,1782129035445.199463,1782129035440.306396,1782129035439.843506,1782129035440.301025,0.000000,0.045000,0.060000,0.075000,0.002800,0.000000,-0.005600,0.600000,5.301483,6542,120.570000,24.770000,38,63
9.430011,1782129035445.199463,1782129035440.306396,1782129035449.845215,1782129035450.305420,0.015000,0.105000,0.030000,0.110227,-0.004400,0.001200,-0.008800,0.600000,5.378903,6542,120.570000,24.770000,38,63
9.440017,1782129035456.199707,1782129035460.306885,1782129035459.843994,1782129035460.324463,0.015000,0.090000,0.030000,0.096047,-0.003200,0.001600,-0.010800,0.600000,5.456380,6542,120.570000,24.770000,38,143
9.450013,1782129035465.199463,1782129035470.361816,1782129035469.856689,1782129035470.375977,0.015000,0.060000,-0.030000,0.068739,-0.002000,0.001600,-0.007600,0.600000,5.533773,6542,120.570000,24.770000,38,110
9.460011,1782129035476.199707,1782129035480.303467,1782129035479.852539,1782129035480.308105,0.015000,0.000000,0.030000,0.033541,0.002400,0.002800,-0.010000,0.600000,5.611152,6800,120.810000,24.690000,38,158
9.470012,1782129035488.199707,1782129035490.297852,1782129035489.845215,1782129035490.301514,0.015000,-0.060000,-0.030000,0.068739,0.006800,0.003600,-0.010000,0.600000,5.688510,6800,120.810000,24.690000,38,147
9.480012,1782129035500.199707,1782129035500.304932,1782129035499.844238,1782129035500.309570,0.015000,-0.135000,0.000000,0.135831,0.008400,0.005600,-0.004800,0.600000,5.765777,6900,120.970000,24.720000,38,170
