timestep,esc_msg_time_ms,esc_receive_time_ms,force_msg_time_ms,force_receive_time_ms,force_x,force_y,force_z,force_norm,torque_x,torque_y,torque_z,power_current,rotor0_target_thrust,rotor0_rpm,rotor0_esc_current,rotor0_esc_voltage,rotor0_temperature,rotor0_crc_error
5.780048,1782129736949.656006,1782129736951.103516,1782129736950.654053,1782129736951.106445,-0.090000,0.075000,-0.690000,0.699875,-0.009200,-0.011600,-0.024400,0.900000,4.004275,3328,120.490000,24.760000,37,176
5.790048,1782129736961.656006,1782129736961.097412,1782129736960.654297,1782129736961.100342,-0.015000,-0.120000,-0.660000,0.670988,0.014400,0.011600,-0.022000,0.900000,4.002359,3328,120.490000,24.760000,37,218
5.800048,1782129736974.656006,1782129736971.093018,1782129736970.653320,1782129736971.094482,-0.015000,0.045000,-0.750000,0.751499,-0.017200,-0.011600,-0.020000,0.900000,4.001987,3328,120.490000,24.760000,37,228
5.810050,1782129736981.656006,1782129736981.094238,1782129736980.653564,1782129736981.099854,0.030000,0.000000,-0.690000,0.690652,0.013200,0.012800,-0.021200,0.700000,4.003162,3328,120.490000,24.760000,37,57
5.820050,1782129736994.656006,1782129736991.104248,1782129736990.656006,1782129736991.107178,-0.045000,0.000000,-0.750000,0.751349,-0.013600,-0.011200,-0.021200,0.700000,4.005886,3328,120.490000,24.760000,37,116
5.830048,1782129737005.656006,1782129737001.156982,1782129737000.654053,1782129737001.160156,-0.045000,-0.015000,-0.780000,0.781441,0.012800,0.008000,-0.022400,0.700000,4.010156,3328,120.490000,24.760000,37,77
5.840049,1782129737017.656006,1782129737011.093262,1782129737000.654053,1782129737001.160156,-0.045000,-0.015000,-0.780000,0.781441,0.012800,0.008000,-0.022400,0.700000,4.015969,3328,120.490000,24.760000,37,41
5.850047,1782129737025.656006,1782129737021.101562,1782129737020.654541,1782129737021.104736,-0.045000,-0.015000,-0.780000,0.781441,0.000400,-0.008800,-0.020800,0.700000,4.023318,3328,120.490000,24.760000,37,202
5.860047,1782129737037.656006,1782129737031.091309,1782129737030.653809,1782129737031.093262,-0.060000,0.030000,-0.810000,0.812773,-0.002400,0.003600,-0.018800,0.700000,4.032196,3328,120.490000,24.760000,37,246
5.870049,1782129737049.656006,1782129737041.091064,1782129737040.653076,1782129737041.092773,0.000000,-0.060000,-0.660000,0.662722,0.011600,-0.006800,-0.018000,0.700000,4.042592,3328,120.490000,24.760000,37,179
5.880049,1782129737049.656006,1782129737041.091064,1782129737050.655029,1782129737051.100586,0.015000,0.105000,-0.840000,0.846670,-0.016800,0.007200,-0.018400,0.700000,4.054492,3328,120.490000,24.760000,37,179
5.890050,1782129737061.656006,1782129737061.101562,1782129737060.654053,1782129737061.104248,-0.045000,-0.150000,-0.720000,0.736834,0.018400,-0.009600,-0.018000,0.700000,4.067880,3328,120.490000,24.760000,37,43
5.900049,1782129737069.656006,1782129737071.102783,1782129737070.653809,1782129737071.105957,0.015000,0.165000,-0.690000,0.709613,-0.019200,-0.002800,-0.018000,0.700000,4.082738,3328,120.490000,24.760000,37,231
5.910050,1782129737081.656006,1782129737081.101074,1782129737080.654297,1782129737081.106445,-0.030000,-0.060000,-0.900000,0.902497,0.010800,0.008400,-0.017200,0.700000,4.099048,3328,120.490000,24.760000,37,73
5.920114,1782129737094.656006,1782129737091.104492,1782129737090.654297,1782129737091.107422,-0.030000,0.090000,-0.690000,0.696491,-0.009200,-0.012000,-0.016400,0.700000,4.116901,3328,120.490000,24.760000,37,118
5.930049,1782129737105.656006,1782129737101.167480,1782129737090.654297,1782129737091.107422,-0.030000,0.090000,-0.690000,0.696491,-0.009200,-0.012000,-0.016400,0.700000,4.135921,3328,120.490000,24.760000,37,231
5.940050,1782129737114.656006,1782129737111.102051,1782129737110.654785,1782129737111.105225,-0.090000,0.060000,-0.870000,0.876698,-0.008400,0.001600,-0.017200,0.700000,4.156438,3328,120.490000,24.760000,37,196
5.950051,1782129737125.656006,1782129737121.102783,1782129737120.653320,1782129737121.106201,-0.090000,-0.015000,-0.750000,0.755530,0.014000,-0.010800,-0.019600,0.700000,4.178304,3328,120.490000,24.760000,37,199
5.960049,1782129737137.656006,1782129737131.105957,1782129737130.659912,1782129737131.109375,-0.030000,0.165000,-0.870000,0.886016,-0.016400,0.005200,-0.015600,0.700000,4.201480,3328,120.490000,24.760000,37,224
5.970050,1782129737145.656006,1782129737141.101807,1782129737140.656250,1782129737141.104736,-0.075000,-0.105000,-0.780000,0.790601,0.016400,0.001200,-0.016800,0.700000,4.225947,3328,120.490000,24.760000,37,106
5.980050,1782129737157.656006,1782129737151.104248,1782129737150.653076,1782129737151.107422,-0.015000,0.195000,-0.960000,0.979719,-0.016400,-0.006400,-0.016800,0.700000,4.251660,3328,120.490000,24.760000,37,231
5.990050,1782129737169.656006,1782129737161.103271,1782129737160.653809,1782129737161.106689,-0.015000,-0.045000,-0.810000,0.811388,0.002400,0.012800,-0.019600,0.700000,4.278585,3328,120.490000,24.760000,37,93
6.000118,1782129737177.656006,1782129737171.144531,1782129737170.653564,1782129737171.141357,-0.030000,-0.060000,-0.870000,0.872582,0.012800,-0.009600,-0.020000,0.700000,4.306882,3328,120.490000,24.760000,37,188
6.010055,1782129737177.656006,1782129737171.144531,1782129737180.657227,1782129737181.182861,-0.030000,0.105000,-0.930000,0.936389,-0.014800,0.008000,-0.018800,1.100000,4.335934,3328,120.490000,24.760000,37,188
6.020050,1782129737194.656006,1782129737191.126709,1782129737180.657227,1782129737181.182861,-0.030000,0.105000,-0.930000,0.936389,-0.014800,0.008000,-0.018800,1.100000,4.366245,3328,120.490000,24.760000,37,247
6.030049,1782129737201.656006,1782129737201.108887,1782129737200.658936,1782129737201.113037,0.000000,-0.135000,-0.930000,0.939747,0.022400,0.007200,-0.019600,1.100000,4.397614,3328,120.490000,24.760000,37,71
6.040049,1782129737214.656006,1782129737211.102051,1782129737210.653809,1782129737211.105225,-0.015000,0.120000,-0.900000,0.908089,-0.013200,-0.009600,-0.020400,1.100000,4.429988,3328,120.490000,24.760000,37,68
6.050049,1782129737225.656006,1782129737221.101318,1782129737220.655518,1782129737221.103760,-0.030000,-0.045000,-0.810000,0.811804,0.005600,0.010800,-0.020800,1.100000,4.463319,3328,120.490000,24.760000,37,142
6.060050,1782129737234.656006,1782129737231.095459,1782129737230.662109,1782129737231.097168,-0.015000,-0.075000,-0.900000,0.903244,0.012400,-0.010800,-0.021600,1.100000,4.497559,3328,120.490000,24.760000,37,162
6.070049,1782129737245.656006,1782129737241.103271,1782129737240.656006,1782129737241.106201,0.030000,0.135000,-0.930000,0.940226,-0.022400,0.010800,-0.018400,1.100000,4.532653,3328,120.490000,24.760000,37,100
6.080128,1782129737257.656006,1782129737251.097168,1782129737250.654297,1782129737251.099365,-0.105000,-0.135000,-0.930000,0.945595,0.026400,-0.004400,-0.020800,1.100000,4.568842,3328,120.490000,24.760000,37,46
6.090138,1782129737265.656006,1782129737261.182129,1782129737260.654785,1782129737261.185303,-0.015000,0.135000,-0.900000,0.910192,-0.015200,-0.010800,-0.018000,1.100000,4.605544,3328,120.490000,24.760000,37,144
6.100049,1782129737277.656006,1782129737271.191162,1782129737270.653320,1782129737271.194336,0.000000,0.075000,-0.930000,0.933019,0.000000,0.016400,-0.022800,1.100000,4.642573,3328,120.490000,24.760000,37,213
6.110048,1782129737289.656006,1782129737281.109131,1782129737270.653320,1782129737271.194336,0.000000,0.075000,-0.930000,0.933019,0.000000,0.016400,-0.022800,1.100000,4.680574,3328,120.490000,24.760000,37,143
6.120048,1782129737289.656006,1782129737281.109131,1782129737290.657471,1782129737291.093018,-0.015000,-0.135000,-0.960000,0.969562,0.022800,-0.004800,-0.021200,1.100000,4.719176,3328,120.490000,24.760000,37,143
6.130049,1782129737301.656006,1782129737301.097900,1782129737300.722656,1782129737301.100342,0.015000,0.150000,-1.080000,1.090470,-0.019600,-0.003200,-0.022400,1.100000,4.758311,3328,120.490000,24.760000,37,59
6.140048,1782129737314.656006,1782129737311.096436,1782129737310.817627,1782129737311.098877,0.015000,-0.060000,-0.990000,0.991930,0.005200,0.017600,-0.021200,1.100000,4.797924,3328,120.490000,24.760000,37,54
6.150048,1782129737321.656006,1782129737321.093506,1782129737320.815674,1782129737321.094971,-0.015000,-0.045000,-0.960000,0.961171,0.011200,-0.009200,-0.020800,1.100000,4.837959,3328,120.490000,24.760000,37,82
6.160050,1782129737334.656006,1782129737331.093994,1782129737330.773193,1782129737331.095947,-0.075000,0.105000,-0.990000,0.998374,-0.021200,0.000400,-0.020400,1.100000,4.878366,3328,120.490000,24.760000,37,119
6.170050,1782129737345.656006,1782129737341.104980,1782129737340.760986,1782129737341.108154,-0.045000,-0.255000,-1.020000,1.052355,0.026800,0.000000,-0.024000,1.100000,4.919069,4085,120.490000,24.620000,37,92
6.180047,1782129737354.656006,1782129737351.103271,1782129737350.778320,1782129737351.106445,-0.060000,0.045000,-1.020000,1.022754,-0.004800,-0.018000,-0.022000,1.100000,4.960007,4085,120.490000,24.620000,37,74
6.190101,1782129737365.656006,1782129737361.091309,1782129737360.760498,1782129737361.093018,-0.015000,0.120000,-0.960000,0.967587,-0.012800,0.010000,-0.023200,1.100000,5.001363,4085,120.490000,24.620000,37,68
6.200049,1782129737374.656006,1782129737371.154297,1782129737360.760498,1782129737361.093018,-0.015000,0.120000,-0.960000,0.967587,-0.012800,0.010000,-0.023200,1.100000,5.042408,4085,120.490000,24.620000,37,189
6.210049,1782129737385.656006,1782129737381.099854,1782129737380.782959,1782129737381.107422,-0.105000,-0.180000,-1.110000,1.129391,0.016000,0.008000,-0.023200,1.100000,5.083735,4085,120.490000,24.620000,37,15
6.220049,1782129737397.656006,1782129737391.156006,1782129737390.866455,1782129737391.158936,-0.135000,0.000000,-1.050000,1.058643,-0.000400,-0.027600,-0.024000,1.100000,5.125068,4085,120.490000,24.620000,37,184
6.230049,1782129737397.656006,1782129737391.156006,1782129737400.760742,1782129737401.100830,-0.105000,0.150000,-0.960000,0.977305,-0.026400,0.002400,-0.023600,1.100000,5.166346,4085,120.490000,24.620000,37,184
6.240050,1782129737409.656006,1782129737411.100586,1782129737410.818359,1782129737411.103516,-0.045000,-0.150000,-1.140000,1.150706,0.025200,0.003200,-0.022400,1.100000,5.207513,4085,120.490000,24.620000,37,51
6.250049,1782129737421.656006,1782129737421.104736,1782129737420.761230,1782129737421.108154,-0.015000,0.120000,-1.110000,1.116568,-0.015200,-0.011600,-0.021600,1.100000,5.248498,4085,120.490000,24.620000,37,155
6.260049,1782129737434.656006,1782129737431.100830,1782129737430.793701,1782129737431.104004,0.060000,0.165000,-1.170000,1.183100,-0.016400,0.015600,-0.029200,1.100000,5.289252,4085,120.490000,24.620000,37,109
6.270050,1782129737441.656006,1782129737441.101562,1782129737440.764648,1782129737441.104492,-0.015000,-0.210000,-1.140000,1.159278,0.030000,0.005200,-0.029600,1.100000,5.329716,4085,120.490000,24.620000,37,205
6.280092,1782129737454.656006,1782129737451.102295,1782129737450.760742,1782129737451.105469,0.060000,0.150000,-1.170000,1.181101,-0.019600,-0.006000,-0.028800,1.100000,5.369989,4085,120.490000,24.620000,37,242
6.290049,1782129737465.656006,1782129737461.143555,1782129737450.760742,1782129737451.105469,0.060000,0.150000,-1.170000,1.181101,-0.019600,-0.006000,-0.028800,1.100000,5.409516,4085,120.490000,24.620000,37,147
6.300049,1782129737474.656006,1782129737471.099854,1782129737470.760986,1782129737471.102783,-0.015000,0.225000,-1.200000,1.221004,-0.029200,-0.007200,-0.028400,1.100000,5.448746,4085,120.490000,24.620000,37,140
6.310050,1782129737485.656006,1782129737481.100830,1782129737480.754395,1782129737481.106689,-0.030000,-0.090000,-1.290000,1.293484,0.011200,0.015200,-0.026800,1.100000,5.487455,4085,120.490000,24.620000,37,187
6.320050,1782129737497.656006,1782129737491.105469,1782129737490.820068,1782129737491.108643,-0.015000,-0.225000,-1.230000,1.250500,0.033600,-0.005200,-0.028000,1.100000,5.525575,4085,120.490000,24.620000,37,169
6.330050,1782129737509.656006,1782129737501.101807,1782129737500.836670,1782129737501.104736,-0.015000,0.240000,-1.290000,1.312221,-0.024000,-0.011200,-0.029600,1.100000,5.563057,4085,120.490000,24.620000,37,248
6.340050,1782129737517.656006,1782129737511.101318,1782129737510.800537,1782129737511.104248,0.000000,0.000000,-1.260000,1.260000,-0.004800,0.014800,-0.026800,1.100000,5.599849,4085,120.490000,24.620000,37,123
6.350051,1782129737517.656006,1782129737511.101318,1782129737520.796143,1782129737521.103760,0.015000,-0.255000,-1.320000,1.344489,0.031600,0.002400,-0.026800,1.100000,5.635898,4085,120.490000,24.620000,37,123
6.360050,1782129737529.656006,1782129737531.103516,1782129737530.754883,1782129737531.106689,-0.060000,0.210000,-1.260000,1.278788,-0.019600,-0.018000,-0.028400,1.100000,5.671141,4085,120.490000,24.620000,37,35
6.370122,1782129737541.656006,1782129737541.100342,1782129737540.766357,1782129737541.103516,-0.060000,0.135000,-1.320000,1.328241,-0.020000,0.007600,-0.027600,1.100000,5.705785,4085,120.490000,24.620000,37,203
6.380049,1782129737554.656006,1782129737551.178711,1782129737540.766357,1782129737541.103516,-0.060000,0.135000,-1.320000,1.328241,-0.020000,0.007600,-0.027600,1.100000,5.739033,4085,120.490000,24.620000,37,250
6.390049,1782129737565.656006,1782129737561.099854,1782129737560.760742,1782129737561.103027,-0.030000,0.120000,-1.320000,1.325783,-0.019600,0.008400,-0.030000,1.100000,5.771582,4085,120.490000,24.620000,37,160
6.400049,1782129737574.656006,1782129737571.099854,1782129737570.767334,1782129737571.102539,-0.015000,-0.285000,-1.410000,1.438593,0.034000,0.005600,-0.028400,1.100000,5.803137,4085,120.490000,24.620000,37,52
6.410050,1782129737585.656006,1782129737581.101074,1782129737580.760254,1782129737581.106445,-0.045000,0.000000,-1.290000,1.290785,-0.001600,-0.019200,-0.028000,1.500000,5.833649,4085,120.490000,24.620000,37,160
6.420050,1782129737594.656006,1782129737591.104004,1782129737590.756104,1782129737591.107178,-0.030000,0.330000,-1.410000,1.448413,-0.038800,-0.003600,-0.029600,1.500000,5.863071,4085,120.490000,24.620000,37,91
6.430048,1782129737605.656006,1782129737601.102539,1782129737600.759766,1782129737601.105469,0.000000,-0.135000,-1.440000,1.446314,0.012800,0.016000,-0.029600,1.500000,5.891357,4085,120.490000,24.620000,37,60
6.440050,1782129737617.656006,1782129737611.093506,1782129737610.761230,1782129737611.095459,0.030000,-0.345000,-1.530000,1.568702,0.040800,0.000800,-0.029600,1.500000,5.918482,4085,120.490000,24.620000,37,66
6.450049,1782129737629.656006,1782129737621.101318,1782129737620.759766,1782129737621.104248,-0.045000,0.180000,-1.410000,1.422155,-0.022000,-0.016000,-0.030400,1.500000,5.944388,4085,120.490000,24.620000,37,130
6.460104,1782129737637.656006,1782129737631.103760,1782129737630.759521,1782129737631.100830,-0.045000,0.240000,-1.380000,1.401437,-0.030000,0.004800,-0.030800,1.500000,5.969180,4085,120.490000,24.620000,37,149
6.470049,1782129737637.656006,1782129737631.103760,1782129737630.759521,1782129737631.100830,-0.045000,0.240000,-1.380000,1.401437,-0.030000,0.004800,-0.030800,1.500000,5.992419,4085,120.490000,24.620000,37,149
6.480049,1782129737654.656006,1782129737651.100342,1782129737650.761230,1782129737651.103271,0.015000,0.330000,-1.440000,1.477405,-0.042800,0.010800,-0.029200,1.500000,6.014470,4085,120.490000,24.620000,37,239
6.490051,1782129737661.656006,1782129737661.099854,1782129737660.780273,1782129737661.102783,-0.030000,-0.165000,-1.470000,1.479535,0.014400,0.019600,-0.031200,1.500000,6.035172,4085,120.490000,24.620000,37,222
6.500049,1782129737674.656006,1782129737671.104492,1782129737670.756348,1782129737671.107666,-0.075000,-0.315000,-1.560000,1.593251,0.043600,-0.010400,-0.030400,1.500000,6.054482,4085,120.490000,24.620000,37,134
6.510050,1782129737681.656006,1782129737681.100830,1782129737680.755859,1782129737681.105469,-0.075000,0.210000,-1.500000,1.516484,-0.019200,-0.020400,-0.030800,1.500000,6.072382,4085,120.490000,24.620000,37,56
6.520050,1782129737694.656006,1782129737691.101318,1782129737690.761230,1782129737691.104492,-0.060000,0.375000,-1.410000,1.460248,-0.039600,-0.000400,-0.029600,1.500000,6.088843,4085,120.490000,24.620000,37,10
6.530049,1782129737705.656006,1782129737701.101562,1782129737700.760742,1782129737701.104248,-0.060000,-0.210000,-1.500000,1.515817,0.017600,0.018800,-0.029600,1.500000,6.103836,4085,120.490000,24.620000,37,156
6.540049,1782129737717.656006,1782129737711.100830,1782129737710.760742,1782129737711.104004,-0.045000,-0.285000,-1.530000,1.556968,0.037600,-0.009200,-0.031200,1.500000,6.117342,4085,120.490000,24.620000,37,74
6.550130,1782129737725.656006,1782129737721.099609,1782129737720.758057,1782129737721.102783,-0.090000,0.210000,-1.590000,1.606331,-0.026400,-0.026000,-0.029200,1.500000,6.129431,4085,120.490000,24.620000,37,82
6.560050,1782129737737.656006,1782129737731.187744,1782129737720.758057,1782129737721.102783,-0.090000,0.210000,-1.590000,1.606331,-0.026400,-0.026000,-0.029200,1.500000,6.139810,4085,120.490000,24.620000,37,95
6.570050,1782129737737.656006,1782129737731.187744,1782129737740.757080,1782129737741.104004,0.015000,-0.135000,-1.470000,1.476262,0.019600,-0.005200,-0.028800,1.500000,6.148736,4085,120.490000,24.620000,37,95
6.580049,1782129737749.656006,1782129737751.102295,1782129737750.760010,1782129737751.105225,0.045000,0.435000,-1.620000,1.677990,-0.041600,-0.009600,-0.028800,1.500000,6.156102,4971,120.770000,24.670000,37,200
6.590050,1782129737761.656006,1782129737761.100098,1782129737760.756836,1782129737761.103271,0.015000,0.105000,-1.680000,1.683345,-0.016000,0.022000,-0.028800,1.500000,6.161899,4971,120.770000,24.670000,37,85
6.600049,1782129737769.656006,1782129737771.150391,1782129737770.757080,1782129737771.153564,-0.015000,-0.390000,-1.650000,1.695531,0.048800,0.017200,-0.028000,1.500000,6.166114,4971,120.770000,24.670000,37,96
6.610049,1782129737781.656006,1782129737781.100342,1782129737780.764160,1782129737781.105469,0.060000,-0.255000,-1.380000,1.404644,0.025600,-0.008800,-0.028000,1.800000,6.168740,4971,120.770000,24.670000,37,235
6.620050,1782129737794.656006,1782129737791.101318,1782129737790.755127,1782129737791.104492,0.075000,0.450000,-1.770000,1.827847,-0.044400,-0.012800,-0.029600,1.800000,6.169772,4971,120.770000,24.670000,37,71
6.630049,1782129737805.656006,1782129737801.100830,1782129737800.760742,1782129737801.103516,0.015000,0.285000,-1.680000,1.704069,-0.033200,0.017200,-0.028400,1.800000,6.169205,4971,120.770000,24.670000,37,196
6.640106,1782129737814.656006,1782129737811.101318,1782129737810.756836,1782129737811.104492,-0.030000,-0.375000,-1.530000,1.575571,0.040000,0.021200,-0.025200,1.800000,6.167022,4971,120.770000,24.670000,37,7
6.650055,1782129737825.656006,1782129737821.157471,1782129737810.756836,1782129737811.104492,-0.030000,-0.375000,-1.530000,1.575571,0.040000,0.021200,-0.025200,1.800000,6.163270,4971,120.770000,24.670000,37,75
6.660050,1782129737837.656006,1782129737831.109375,1782129737830.756592,1782129737831.112793,0.000000,0.075000,-1.740000,1.741616,-0.023200,0.018800,-0.030400,1.800000,6.157912,4971,120.770000,24.670000,37,12
6.670050,1782129737849.656006,1782129737841.104004,1782129737840.755859,1782129737841.107422,-0.075000,-0.450000,-1.560000,1.625338,0.045600,0.013600,-0.031600,1.800000,6.150959,4971,120.770000,24.670000,37,242
6.680049,1782129737857.656006,1782129737851.101562,1782129737850.754639,1782129737851.104492,-0.060000,-0.315000,-1.500000,1.533892,0.025600,-0.018400,-0.030400,1.800000,6.142426,4971,120.770000,24.670000,37,17
6.690049,1782129737857.656006,1782129737851.101562,1782129737860.757324,1782129737861.099854,0.000000,0.420000,-1.830000,1.877578,-0.046800,-0.016800,-0.028800,1.800000,6.132316,4971,120.770000,24.670000,37,17
6.700049,1782129737877.656006,1782129737871.101562,1782129737870.756592,1782129737871.104492,-0.015000,0.315000,-1.590000,1.620972,-0.042000,0.011600,-0.027200,1.800000,6.120646,4971,120.770000,24.670000,37,92
6.710049,1782129737877.656006,1782129737871.101562,1782129737880.754395,1782129737881.102295,-0.030000,-0.300000,-1.560000,1.588868,0.034000,0.016800,-0.027200,1.800000,6.107426,4971,120.770000,24.670000,37,92
6.720051,1782129737894.656006,1782129737891.100098,1782129737890.758301,1782129737891.103271,-0.105000,-0.480000,-1.710000,1.779192,0.054400,-0.017600,-0.028800,1.800000,6.092671,4971,120.770000,24.670000,37,206
6.730101,1782129737901.656006,1782129737901.114014,1782129737900.753174,1782129737901.118164,-0.030000,0.255000,-1.680000,1.699507,-0.014400,-0.018000,-0.026800,1.800000,6.076319,4971,120.770000,24.670000,37,89
6.740050,1782129737914.656006,1782129737911.153076,1782129737900.753174,1782129737901.118164,-0.030000,0.255000,-1.680000,1.699507,-0.014400,-0.018000,-0.026800,1.800000,6.058644,4971,120.770000,24.670000,37,50
6.750053,1782129737925.656006,1782129737921.108643,1782129737920.759033,1782129737921.112305,0.000000,-0.360000,-1.770000,1.806239,0.048400,-0.008400,-0.026000,1.800000,6.039402,4971,120.770000,24.670000,37,193
6.760051,1782129737934.656006,1782129737931.120361,1782129737930.764160,1782129737931.124023,-0.045000,0.405000,-1.680000,1.728713,-0.035200,-0.026800,-0.130000,1.800000,6.018724,4971,120.770000,24.670000,37,200
6.770048,1782129737945.656006,1782129737941.114746,1782129737940.777832,1782129737941.118408,0.015000,0.645000,-2.130000,2.225567,-0.072800,0.003200,-0.119200,1.800000,5.996624,5171,120.320000,24.500000,37,125
6.780110,1782129737957.656006,1782129737951.100342,1782129737950.747803,1782129737951.103516,0.000000,0.045000,-2.460000,2.460412,-0.020000,0.004000,-0.109600,1.800000,5.972974,5171,120.320000,24.500000,37,70
6.790102,1782129737969.656006,1782129737961.163330,1782129737960.755371,1782129737961.166260,0.000000,-0.975000,-2.520000,2.702041,0.058000,0.029600,-0.096000,1.800000,5.948119,5171,120.320000,24.500000,37,202
6.800109,1782129737977.656006,1782129737971.154541,1782129737970.756104,1782129737971.157715,0.105000,-1.875000,-2.760000,3.338300,0.140400,0.061200,-0.085600,1.800000,5.921894,5171,120.320000,24.500000,37,214
6.810050,1782129737977.656006,1782129737971.154541,1782129737980.759521,1782129737981.168213,-0.060000,-2.415000,-3.030000,3.875142,0.194000,0.039200,-0.078800,1.900000,5.894551,5171,120.320000,24.500000,37,214
6.820121,1782129737989.656006,1782129737991.107666,1782129737990.760742,1782129737991.111084,-0.210000,-2.325000,-3.180000,3.944886,0.195200,0.027200,-0.065600,1.900000,5.865576,5171,120.320000,24.500000,37,169
6.830121,1782129738001.656006,1782129738001.174072,1782129737990.760742,1782129737991.111084,-0.210000,-2.325000,-3.180000,3.944886,0.195200,0.027200,-0.065600,1.900000,5.835571,5171,120.320000,24.500000,37,169
6.840125,1782129738014.656006,1782129738011.173340,1782129738010.755859,1782129738011.176025,0.060000,2.715000,-2.670000,3.808376,-0.192800,0.010400,-0.058400,1.900000,5.804364,5171,120.320000,24.500000,37,211
6.850126,1782129738025.656006,1782129738021.177002,1782129738020.769043,1782129738021.180176,0.060000,2.760000,-2.700000,3.861502,-0.195200,0.005600,-0.056400,1.900000,5.772013,5171,120.320000,24.500000,37,228
6.860113,1782129738034.656006,1782129738031.178711,1782129738030.760254,1782129738031.181396,0.030000,2.475000,-2.730000,3.685027,-0.171200,0.008000,-0.053600,1.900000,5.738605,5171,120.320000,24.500000,37,182
6.870118,1782129738045.656006,1782129738041.165283,1782129738040.800537,1782129738041.167969,0.090000,2.100000,-2.790000,3.493165,-0.139600,0.019200,-0.047600,1.900000,5.704068,5171,120.320000,24.500000,37,206
6.880130,1782129738057.656006,1782129738051.169678,1782129738050.761475,1782129738051.172852,0.060000,1.605000,-2.880000,3.297579,-0.100400,0.023200,-0.047600,1.900000,5.668483,5171,120.320000,24.500000,37,211
6.890137,1782129738065.656006,1782129738061.182373,1782129738060.756592,1782129738061.185547,-0.030000,1.185000,-2.880000,3.114406,-0.065200,0.024800,-0.045200,1.900000,5.631937,5171,120.320000,24.500000,37,38
6.900105,1782129738077.656006,1782129738071.189697,1782129738070.760742,1782129738071.192871,-0.045000,0.735000,-3.000000,3.089053,-0.035200,0.029200,-0.042000,1.900000,5.594609,5171,120.320000,24.500000,37,3
6.910120,1782129738089.656006,1782129738081.161621,1782129738080.758789,1782129738081.164307,-0.090000,0.375000,-3.000000,3.024686,-0.007600,0.034400,-0.040400,1.900000,5.556221,5171,120.320000,24.500000,37,15
6.920048,1782129738097.656006,1782129738091.177490,1782129738080.758789,1782129738081.164307,-0.090000,0.375000,-3.000000,3.024686,-0.007600,0.034400,-0.040400,1.900000,5.517345,5171,120.320000,24.500000,37,221
6.930049,1782129738097.656006,1782129738091.177490,1782129738100.759766,1782129738101.102295,0.060000,1.515000,-2.850000,3.228208,-0.097600,0.012800,-0.048000,1.900000,5.477407,5171,120.320000,24.500000,37,221
6.940086,1782129738109.656006,1782129738111.093994,1782129738110.760010,1782129738111.095703,0.030000,1.560000,-3.000000,3.381494,-0.098400,0.017600,-0.043200,1.900000,5.436585,5171,120.320000,24.500000,37,147
6.950116,1782129738121.656006,1782129738121.138916,1782129738120.776367,1782129738121.141602,0.000000,1.575000,-2.880000,3.282533,-0.095200,0.017600,-0.037600,1.900000,5.395111,5171,120.320000,24.500000,37,248
6.960112,1782129738129.656006,1782129738131.168213,1782129738130.760742,1782129738131.170898,-0.045000,1.470000,-2.910000,3.260525,-0.086000,0.016000,-0.035600,1.900000,5.353153,5171,120.320000,24.500000,37,25
6.970147,1782129738145.656006,1782129738141.164307,1782129738140.761719,1782129738141.167480,-0.030000,1.335000,-2.790000,3.093093,-0.079600,0.022800,-0.038400,1.900000,5.310456,6628,119.960000,24.570000,38,101
6.980143,1782129738154.656006,1782129738151.199219,1782129738150.759766,1782129738151.201904,0.000000,1.230000,-3.000000,3.242360,-0.069200,0.031200,-0.037600,1.900000,5.267408,6628,119.960000,24.570000,38,188
6.990118,1782129738165.656006,1782129738161.261230,1782129738160.775635,1782129738161.264404,0.000000,1.155000,-2.910000,3.130835,-0.065600,0.029200,-0.038000,1.900000,5.223993,6628,119.960000,24.570000,38,104
7.000109,1782129738174.656006,1782129738171.212402,1782129738170.759521,1782129738171.215820,0.000000,1.005000,-3.060000,3.220811,-0.060800,0.025200,-0.035200,1.900000,5.180104,6628,119.960000,24.570000,38,218
7.010122,1782129738185.656006,1782129738181.161133,1782129738170.759521,1782129738171.215820,0.000000,1.005000,-3.060000,3.220811,-0.060800,0.025200,-0.035200,5.000000,5.135770,6628,119.960000,24.570000,38,73
7.020137,1782129738197.656006,1782129738191.186768,1782129738190.805908,1782129738191.190674,-0.030000,2.070000,-2.370000,3.146856,-0.138400,-0.025600,-0.040400,5.000000,5.091135,6628,119.960000,24.570000,38,37
7.030138,1782129738209.656006,1782129738201.190918,1782129738200.756348,1782129738201.193848,-0.015000,2.130000,-2.400000,3.208913,-0.141600,-0.025200,-0.038400,5.000000,5.046327,6628,119.960000,24.570000,38,117
7.040104,1782129738217.656006,1782129738211.201660,1782129738210.768799,1782129738211.198975,-0.090000,2.160000,-2.340000,3.185797,-0.145600,-0.037600,-0.038400,5.000000,5.001500,6628,119.960000,24.570000,38,122
7.050050,1782129738217.656006,1782129738211.201660,1782129738220.814453,1782129738221.159180,-0.090000,2.220000,-2.310000,3.205090,-0.152000,-0.038400,-0.038000,5.000000,4.956649,6628,119.960000,24.570000,38,122
7.060116,1782129738229.656006,1782129738231.101807,1782129738230.760254,1782129738231.104980,-0.165000,2.280000,-2.310000,3.249881,-0.148400,-0.047200,-0.037600,5.000000,4.911192,6628,119.960000,24.570000,38,82
